"id	gen	sp	en	rec	cnt	lat	lng	type	lic"
"157372	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"183402	Hirundo	rustica	Barn Swallow	Marc Anderson	United Kingdom	51.7719	0.829	flight call, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190650	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190738	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190653	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190322	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190739	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190324	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"123067	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, juvenile	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"190326	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190327	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190329	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190332	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"190333	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	begging call, call, juvenile	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"157374	Hirundo	rustica	Barn Swallow	david m	United Kingdom	54.12	-0.5445	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"46065	Hydrobates	pelagicus	European Storm Petrel	Dougie Preston	United Kingdom	60.3539	-1.2689	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"46090	Hydrobates	pelagicus	European Storm Petrel	Dougie Preston	United Kingdom	60.3539	-1.2689	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"46091	Hydrobates	pelagicus	European Storm Petrel	Dougie Preston	United Kingdom	60.3539	-1.2689	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"46092	Hydrobates	pelagicus	European Storm Petrel	Dougie Preston	United Kingdom	60.3539	-1.2689	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"46093	Hydrobates	pelagicus	European Storm Petrel	Dougie Preston	United Kingdom	60.3539	-1.2689	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"124994	Ichthyaetus	melanocephalus	Mediterranean Gull	Mathieu Taillade	France	44.6476	-1.1282	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"74086	Ichthyaetus	melanocephalus	Mediterranean Gull	lars krogh	Denmark	55.681	12.36	call, male	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"92775	Ichthyaetus	melanocephalus	Mediterranean Gull	Alexander Lees	United Kingdom	52.606	1.738	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"132013	Ichthyaetus	melanocephalus	Mediterranean Gull	Hemprich,M.	Austria	47.501	9.668	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"46094	Ichthyaetus	melanocephalus	Mediterranean Gull	lars krogh	Denmark	55.681	12.36	call, male	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"44271	Ichthyaetus	melanocephalus	Mediterranean Gull	Stuart Fisher	United Kingdom	51.5031	-0.1334	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"186608	Ichthyaetus	melanocephalus	Mediterranean Gull	Patrik berg	United Kingdom	50.9053	0.6828	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"179601	Ichthyaetus	melanocephalus	Mediterranean Gull	Jarek Matusiak	Poland	52.4707	20.792	flight call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"186610	Ichthyaetus	melanocephalus	Mediterranean Gull	Patrik berg	United Kingdom	50.9053	0.6828	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"176436	Ichthyaetus	melanocephalus	Mediterranean Gull	david m	United Kingdom	50.8404	-1.304	female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"46230	Ichthyaetus	melanocephalus	Mediterranean Gull	lars krogh	Denmark	55.681	12.36	call, male	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"96346	Ichthyaetus	melanocephalus	Mediterranean Gull	Herman van der Meer	Netherlands	52.082	4.453	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103520	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Call with song notes	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103514	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103515	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103516	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103517	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103518	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103519	Icterus	oberi	Montserrat Oriole	James Scriber Daley	United Kingdom	16.737153	-62.208538	Call with song notes	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"133131	Iduna	pallida	Eastern Olivaceous Warbler	Jerome Fischer	Greece	39.2128	26.1842	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"128360	Iduna	pallida	Eastern Olivaceous Warbler	Yoav Perlman	Israel	31.1416	35.3795	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"111691	Iduna	pallida	Eastern Olivaceous Warbler	Chris Hind	United Kingdom			call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"19661	Iduna	pallida	Eastern Olivaceous Warbler	David Farrow	Uzbekistan			song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"116683	Iduna	pallida	Eastern Olivaceous Warbler	Veljo Runnel	Greece	39.1261	23.1604	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"129682	Iduna	pallida	Eastern Olivaceous Warbler	Rolf A. de By	Ethiopia	7.1181	40.0129	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"20355	Iduna	pallida	Eastern Olivaceous Warbler	Stuart Fisher	Turkey	37.9314	27.2809	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"134452	Iduna	pallida	Eastern Olivaceous Warbler	Fernand DEROUSSEN	Turkey	36.6904	35.365	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"112539	Iduna	pallida	Eastern Olivaceous Warbler	maudoc	Egypt	26.4005	34.116	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"164124	Iduna	pallida	Eastern Olivaceous Warbler	Tero Linjama	Morocco	31.179	-3.98	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"186629	Ixobrychus	minutus	Little Bittern	Richard Dunn	United Kingdom	55.025	-1.6015	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"108002	Jynx	torquilla	Eurasian Wryneck	Jelmer Poelstra	Sweden	59.9128	17.6201	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"177894	Jynx	torquilla	Eurasian Wryneck	Buhl Johannes	Germany	48.2825	10.9359	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"26770	Jynx	torquilla	Eurasian Wryneck	Patrik berg	Sweden	58.4576	14.4631	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"147727	Jynx	torquilla	Eurasian Wryneck	julien Rochefort	France	48.3941	2.577	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"64722	Jynx	torquilla	Eurasian Wryneck	Patrik berg	Sweden	58.5731	14.2489	Song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"26771	Jynx	torquilla	Eurasian Wryneck	Patrik berg	Sweden	58.453481	14.229355	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"179826	Jynx	torquilla	Eurasian Wryneck	Lars Buckx	Netherlands	53.4862	6.1623	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"133468	Jynx	torquilla	Eurasian Wryneck	Lars Lachmann	Germany	52.5245	13.0124	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133054	Jynx	torquilla	Eurasian Wryneck	Jarek Matusiak	Poland	52.3603	20.9157	male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133471	Jynx	torquilla	Eurasian Wryneck	Lars Lachmann	Germany	52.5245	13.0124	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"98789	Lagopus	lagopus	Willow Ptarmigan	Stein . Nilsen	Norway	69.5859	18.0439	Display song, feeding	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"71943	Lagopus	lagopus	Willow Ptarmigan	Richard Dunn	United Kingdom	54.813	-2.254	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"130283	Lagopus	lagopus	Willow Ptarmigan	Stein . Nilsen	Norway	69.5778	18.6401	Display, call, lekking, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"149806	Lagopus	lagopus	Willow Ptarmigan	Jens Kirkeby	Norway	69.6365	18.8518	male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"96977	Lagopus	lagopus	Willow Ptarmigan	Stein . Nilsen	Norway	69.5778	18.6401	Display song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"145653	Lagopus	lagopus	Willow Ptarmigan	Patrik berg	United Kingdom	54.3872	-0.8927	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145654	Lagopus	lagopus	Willow Ptarmigan	Patrik berg	United Kingdom	54.3872	-0.8927	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145655	Lagopus	lagopus	Willow Ptarmigan	Patrik berg	United Kingdom	54.3872	-0.8927	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145656	Lagopus	lagopus	Willow Ptarmigan	Patrik berg	United Kingdom	54.3872	-0.8927	call, juvenile	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145657	Lagopus	lagopus	Willow Ptarmigan	Patrik berg	United Kingdom	54.3872	-0.8927	alarm call, female	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133889	Larus	argentatus	European Herring Gull	Mike Nelson	United Kingdom	56.0058	-3.5162	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133890	Larus	argentatus	European Herring Gull	Mike Nelson	United Kingdom	56.0058	-3.5162	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133891	Larus	argentatus	European Herring Gull	Mike Nelson	United Kingdom	56.0058	-3.5162	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133892	Larus	argentatus	European Herring Gull	Mike Nelson	United Kingdom	56.0058	-3.5162	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"164097	Larus	argentatus	European Herring Gull	Antero Lindholm	United Kingdom	58.1474	-5.2493	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"40008	Larus	argentatus	European Herring Gull	Stuart Fisher	United Kingdom	51.5278	-0.01	territorial calls in flight	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"94185	Larus	argentatus	European Herring Gull	Frank Lambert	United Kingdom	50.734	-0.775	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"25581	Larus	argentatus	European Herring Gull	Stuart Fisher	United Kingdom	50.5889	-2.0228	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"122446	Larus	argentatus	European Herring Gull	Ashley Fisher	United Kingdom	49.9149	-6.3067	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"122445	Larus	argentatus	European Herring Gull	Ashley Fisher	United Kingdom	49.9149	-6.3067	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"59761	Larus	argentatus	European Herring Gull	Frank Lambert	United Kingdom	50.855	-0.151	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"126481	Larus	argentatus	European Herring Gull	Stein . Nilsen	Norway	69.5667	18.6001	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"125486	Larus	argentatus	European Herring Gull	Stein . Nilsen	Norway	69.5778	18.6401	flight call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"29878	Larus	argentatus	European Herring Gull	Stuart Fisher	United Kingdom	51.5806	-0.0556	calls of a few birds alarmed at my presence	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25583	Larus	argentatus	European Herring Gull	Stuart Fisher	United Kingdom	57.4131	-6.1939	calls of juveniles	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"154285	Larus	argentatus	European Herring Gull	Fernand Deroussen	France	48.6869	-2.3157	call, colony, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"129664	Larus	canus	Mew Gull	Stein . Nilsen	Norway	69.5778	18.6401	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"112676	Larus	canus	Mew Gull	Patrik berg	Sweden	59.793	14.482	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"150118	Larus	canus	Mew Gull	Stein . Nilsen	Norway	69.5778	18.6401	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37449	Larus	canus	Mew Gull	David Farrow	United Kingdom			song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"130603	Larus	canus	Mew Gull	maudoc	Italy	45.5771	10.7056	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"72844	Larus	canus	Mew Gull	Jarek Matusiak	Poland	52.326	20.928	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"128367	Larus	canus	Mew Gull	Jarek Matusiak	Poland	52.1882	21.0731	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"94577	Larus	canus	Mew Gull	Frank Lambert	United Kingdom	50.768	0.151	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"44726	Larus	canus	Mew Gull	Stuart Fisher	United Kingdom	51.5598	0.027	long call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"42206	Larus	canus	Mew Gull	Stuart Fisher	United Kingdom	51.5598	0.027	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"188234	Larus	dominicanus	Kelp Gull	Michele Peron	United Kingdom	-51.2798	-59.6387	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"36321	Larus	fuscus	Lesser Black-backed Gull	Herman van Oosten	Russian Federation	63.2331	75.7295	alarm calls of flying birds	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25542	Larus	fuscus	Lesser Black-backed Gull	Niels Krabbe	Denmark	55.5834	10.6167	calls in colony	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"132429	Larus	fuscus	Lesser Black-backed Gull	Herman van der Meer	Netherlands	52.0775	4.3249	call, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"26478	Larus	fuscus	Lesser Black-backed Gull	Stuart Fisher	United Kingdom	51.5287	0.01	long call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"30127	Larus	fuscus	Lesser Black-backed Gull	Stuart Fisher	United Kingdom	51.5806	-0.0556	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"30128	Larus	fuscus	Lesser Black-backed Gull	Stuart Fisher	United Kingdom	51.5278	-0.01	long calls of a pair	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"145143	Larus	fuscus	Lesser Black-backed Gull	Thijs Fijen	Kazakhstan	50.5469	69.9598	song, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"139161	Larus	fuscus	Lesser Black-backed Gull	Fernand DEROUSSEN	Finland	60.5533	27.7853	alarm call, parades	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"98906	Larus	fuscus	Lesser Black-backed Gull	Herman van der Meer	Netherlands	52.0775	4.3249	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"163388	Larus	fuscus	Lesser Black-backed Gull	Antero Lindholm	Finland	61.5493	23.9808	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"53821	Larus	marinus	Great Black-backed Gull	Niels Krabbe	Sweden	56.4334	12.5667	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"29564	Larus	marinus	Great Black-backed Gull	Stuart Fisher	United Kingdom	51.5278	-0.01	contact call and long calls of two birds presumably a pair	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"154287	Larus	marinus	Great Black-backed Gull	Fernand Deroussen	France	47.6131	-3.1713	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"24944	Larus	marinus	Great Black-backed Gull	Stuart Fisher	United Kingdom	50.5889	-2.0228	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"72849	Larus	marinus	Great Black-backed Gull	Jarek Matusiak	Estonia	58.747	23.6678	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"30996	Larus	marinus	Great Black-backed Gull	Stuart Fisher	United Kingdom	50.5889	-2.0228	Calls of 2 birds	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"150838	Larus	marinus	Great Black-backed Gull	Jarek Matusiak	Poland	54.3466	18.9456	adult, call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"143324	Larus	marinus	Great Black-backed Gull	Stein . Nilsen	Norway	69.586	18.044	alarm call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"143325	Larus	marinus	Great Black-backed Gull	Stein . Nilsen	Norway	69.586	18.044	alarm call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"29567	Larus	marinus	Great Black-backed Gull	Stuart Fisher	United Kingdom	51.5278	-0.01	contact calls of two birds after being harrassed by a crow	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"187942	Leucocarbo	atriceps	Imperial Shag	Michele Peron	United Kingdom	-51.3163	-60.133	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"175554	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	female, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"53635	Limosa	limosa	Black-tailed Godwit	Dougie Preston	United Kingdom	60.6167	-0.8667	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"29028	Limosa	limosa	Black-tailed Godwit	Stuart Fisher	United Kingdom	52.827	0.8987	song or display call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"175557	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175558	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175559	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175560	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175561	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175562	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175563	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175564	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175565	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"29763	Limosa	limosa	Black-tailed Godwit	Stuart Fisher	United Kingdom	52.827	0.8987	alarm calls etc	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"175567	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175568	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175569	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175570	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175555	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175566	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175556	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"176475	Limosa	limosa	Black-tailed Godwit	david m	United Kingdom	50.8509	-1.3054	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"169472	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1287	-0.5475	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"169474	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1287	-0.5475	call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"27401	Linaria	cannabina	Common Linnet	Stuart Fisher	United Kingdom	50.5889	-2.0228	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"167178	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1247	-0.5679	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"181261	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"179997	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"187045	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"187046	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"170282	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1246	-0.5454	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"102060	Linaria	cannabina	Common Linnet	Richard Dunn	United Kingdom	55.01	-1.898	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"179887	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1288	-0.5478	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"179894	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.125	-0.5742	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"169017	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1246	-0.5702	call, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"187838	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"188736	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"168386	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.125	-0.5742	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"125782	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1246	-0.5465	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"184540	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"161759	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1247	-0.5702	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"182245	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.1233	-0.5692	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"180731	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"187901	Linaria	cannabina	Common Linnet	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"145534	Linaria	cannabina	Common Linnet	Patrik berg	United Kingdom	52.9382	1.1089	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145535	Linaria	cannabina	Common Linnet	Patrik berg	United Kingdom	52.9382	1.1089	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"36163	Locustella	fluviatilis	River Warbler	Tomas Belka	Czech Republic	50.1167	16.7667	song 	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"140557	Locustella	fluviatilis	River Warbler	Fernand DEROUSSEN	Poland	52.7362	23.7847	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"64627	Locustella	fluviatilis	River Warbler	Patrik berg	Sweden	58.386	13.86	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"83760	Locustella	fluviatilis	River Warbler	Kamil Cihak	Czech Republic			song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"77938	Locustella	fluviatilis	River Warbler	Gerard Gorman	Hungary	47.9119	20.4835	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"162867	Locustella	fluviatilis	River Warbler	Bjrn Karlsson	Sweden	57.644	14.9837	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"136661	Locustella	fluviatilis	River Warbler	Krzysztof Deoniziak	Poland	52.7001	23.8501	male, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"139162	Locustella	fluviatilis	River Warbler	Fernand DEROUSSEN	Finland	60.5533	27.7853	parades, song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"101299	Locustella	fluviatilis	River Warbler	Marcin Soowiej	Poland	53.787	16.136	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"110303	Locustella	fluviatilis	River Warbler	Patrik berg	Sweden	58.6333	14.0843	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"140450	Locustella	luscinioides	Savi's Warbler	Ingar Style Bringsvor	Norway	62.9641	7.0669	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"118563	Locustella	luscinioides	Savi's Warbler	Didier Collin	France	49.0022	6.7012	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"75397	Locustella	luscinioides	Savi's Warbler	Tomas Belka	Poland	53.5001	22.7334	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
